 t,px,py,pz,vx,vy,vz
 1.4100000000000000E+04, 4.3028097491094485E+01,-3.1946822155612185E+00,-1.2165630711688650E+01, 2.1338185184884739E-01, 8.3628654649980161E-01,-1.4733630069944084E-01
 1.4200000000000000E+04,-4.1655313567459622E+00, 4.3260371241944334E+01,-3.2059640003729672E+00,-8.2373340038172016E-01,-2.4738533106307370E-01, 2.6442542894546461E-01
 1.4300000000000000E+04, 9.8864041604117894E+00,-3.2380132607009230E+01, 4.3427951181500207E-01, 1.1074233536214382E+00, 8.2001323590321640E-02,-3.2989798360258799E-01
 1.4400000000000000E+04, 3.2134143022749704E+01, 3.4688808466121245E+01,-1.2869902595573491E+01,-5.5628185696498833E-01, 5.4066030310827029E-01, 1.0632929120629898E-01
 1.4500000000000000E+04,-3.0671319372826126E+01, 2.7892906544207170E+00, 8.6203596508302116E+00, 8.3536582137370349E-02,-1.2031596500805366E+00, 9.8541892369489070E-02
 1.4600000000000000E+04, 4.3490062328609604E+01,-1.2480121980506778E+00,-1.2499734955516931E+01, 1.6917264889095326E-01, 8.3825998749070851E-01,-1.3467407951417254E-01
 1.4700000000000000E+04,-6.0570619912227412E+00, 4.2579398864560517E+01,-2.5850007977013734E+00,-8.1906456019399465E-01,-2.9591549641373444E-01, 2.6802459740170675E-01
 1.4800000000000000E+04, 1.2471128398584478E+01,-3.2082145120921901E+01,-3.4834639631363579E-01, 1.0815582312555687E+00, 1.5805855386775911E-01,-3.3017132340001570E-01
 1.4900000000000000E+04, 3.0840729368597010E+01, 3.5856761900208518E+01,-1.2612921241063454E+01,-5.8089233903978166E-01, 5.1365819527006651E-01, 1.1626865751393403E-01
 1.5000000000000000E+04,-3.0307770379026135E+01,-8.5502386977255096E-02, 8.8091348955739139E+00, 1.7175289695465445E-01,-1.2093979709182527E+00, 7.3509574731111818E-02
 1.5100000000000000E+04, 4.3831306602823979E+01, 6.7173805401956865E-01,-1.2796257059658895E+01, 1.2634640925452639E-01, 8.3843659858015263E-01,-1.2222173981128158E-01
